 Review_date , Main review , Rating , Emp, Pros , Cons , Helpful_count,
18/9/2014," ""Great company to work for"" ",4,Former Employee - Anonymous Employee, Pros TFS was a great company to work for. They looked after their employees - remuneration was good and they provided good training and benefits. , Cons Not enough interaction between different departments and offices. For example customer service/collections departments were completely separate to the rest of the corporate business in Sydney. ,0,
27/9/2014," ""Great benefits"" ",2,Current Employee - Collections Representative, Pros Benefits and great coworkers , Cons Micromanaged| it feels like jail not a workplace| they took away collection incentives ,-2,
1/9/2014," ""Acquired firm problem solving skill sets."" ",4,Former Employee - Assistant Manager, Pros Challenging and demanding environment. Can develop not only engineering skills but also political skills from broad network inside/outside the company. , Cons This is a traditional Japanese company so performance review process is not transparent. Particularly| promotion up to middle management is based on service years not on achievement and potential. ,0,
28/8/2014," ""Great company to build relationships and develop skills"" ",4,Current Employee - Senior Engineer, Pros Opportunity to develop various skills and move around within the company is high. Meet and build relationships with many different people in different areas of the business. , Cons There can be big variance in skill level for different people in similar roles. The 'better' employees can be overloaded in work while the 'poorer' employees can survive not pulling their weight. ,0,
26/8/2014," ""Good opportunity to build a carreer and learn about Toyota Production System."" ",4,Former Employee - Supervisor, Pros Good place for personal and professional growth and to test and improve your skills. , Cons Office culture| work/life balance and poor communication between management and staff. Working environment very tough due to current country's inestability and currency exchange policies. ,0,
4/9/2014," ""A very typical Japanese working environment."" ",3,Current Employee - Business Manager, Pros plenty of opportunities to learn , Cons work-life inbalance| glass ceiling| mid-level japanese expats not keen to develop locals| too much management reporting to be done ,0,
31/8/2014," ""Passive- Aggressive"" ",2,Current Employee - Manager, Pros Benefits are fairly decent compared to some companies. The vehicles are great and most customers are loyal to the product. The name Toyota sounds impressive to most when you tell them that's who you work for. , Cons Warped sense of diversity and inclusion. Not a safe work environment to give your well thought thru business opinion. Management does want you to speak up about issues and often covers up issues. The culture is passive aggressive which mean you constantly have to watch your back. The pay is below what other captives and automakers are paying for the equivalent position. I've been with the company for a number of years and have only been promoted once....super slow in awarding promotions. Not very diverse workforce at the manager and above level. Not many minorities in management roles and those that are have more qualifications than non minorities in management roles. Toyota does not value education and only experience if you've gained it thru working for them. ,-3,
5/8/2014," ""Nice company"" ",4,Current Employee - Credit Verifier, Pros Good for Accounting Graduate or any Financing course , Cons Stress in Work..A lot of work to do. ,0,
28/8/2014," ""not very good working experience"" ",1,Former Employee - Secretary, Pros competitive wage packages| good work life balance , Cons no clear career path and very inefficient management ,0,
19/7/2014," ""very good company"" ",4,Current Employee - Sales, Pros EVERYONE is so nice and helpful. Very warm and friendly atmosphere. Positive energy here! , Cons Sometimes work life balance can be challenging ,0,
31/7/2014," ""Great benefits"" ",3,Current Employee - Administration, Pros Expansion development in terms of self development , Cons Flat environment. Challenge in elevation due to it being a flat environment ,-1,
7/7/2014," ""good experience"" ",4,Current Employee - Service Coordinator, Pros reason of decipline.i like it , Cons customers services & good follow rules ,0,
27/6/2014," ""Toyota Financial Services cares about it's employees and community."" ",4,Current Employee - Collections - Customer Service Representative, Pros I have worked at TFS for many years and it has been a terrific experience. Their health benefits are 2nd best in the city| their car benefits cover my family| the work environment is very casual and the opportunity to advance is good||| if you have a degree.The company does a lot of fund raising for community charities| and lots of fun events. There are many committees to join and opportunities to be involved in company and community events.There are annual raises and a yearly bonus based based on performance.All managers have an open door policy and the culture of the company is a priority including Diversity and Inclusion. Upper management are very approachable.There is a cafeteria onsite that is heavily subsidized by the company making prices very reasonable.Work-Life balance is very good| they recently made their same day time off program more flexible. Some departments have flexible work schedules which can be helpful and they recently introduced part-time positions in some departments. , Cons The company used to be much more generous to their employees| outrageous Christmas parties and regular giveaways are all but gone. The monthly collections bonus program was recently eliminated effectively reducing income potential for top performers.A main frustration is that because Management styles vary so drastically between call center locations| the same departments at different sites are not held to the same standard. ,-2,
23/6/2014," ""The internship was such a wonderful learning experience"" ",5,Former Employee - Intern, Pros great company to work for. good pay. , Cons Absolutely no complaints. the training was awesome| the people were awesome| everything was awesome. except my ipod did get stolen| but that can happen anywhere unfortunately ,-1,
8/7/2014," ""Great people| horrible metrics."" ",3,Current Employee - Collections - Customer Service Representative, Pros The relaxed atmosphere and diversity of the people you work with make for a relatively easy-going| low stress job. , Cons The metrics you are evaluated onas an employee| are overly subjective. The work your doing can readily be reduced to objective numbers. ,-1,
14/6/2014," ""Very Pro-Employee company with great benefit package"" ",4,Former Employee - IT Analyst, Pros Great leadership and general workplace. Its a good environment to work at. Awesome coworkers , Cons Little excitement. Career growth is very limited ,0,
24/5/2014," ""Challenging| fast paced interesting workplace"" ",4,Current Employee - Senior Design Engineer, Pros The company has many highly skilled| honest and kind staff who want to help wherever they can. You work very hard and the pay and conditions are good. Most people behave in a rational| value driven way and targets and job output requirements are usually very clear. Everyday something new can be learnt and there is always someone around who knows the answer to your question. There are many systems| standards and processes in place that allow you to confidently proceed with your job. , Cons If you do a good job| there is little reward - you are just given more work to do. For design staff the work-life balance is typically severe. Of recent times resource reduction in many areas of vehicle development has greatly increased the stress and difficulty of design work. ,0,
17/5/2014," ""Great company but change resistant"" ",4,Current Employee - Anonymous, Pros Great people willing to go the extra mile to help you outCompany takes care of its people with incredible benefitsWorkplace flexibility optionsExcellent company reputation and socially responsible in the communityFocus on leadership development and career development (lateral moves common)Opportunities to lead in capacity outside your role (volunteering| employee resource groups) , Cons Company is very slow to change and change resistantLong tenure employees contribute to doing things the same way| particularly at middle management levelLack of opportunity to advance and promotional decisions not always based on meritNot leveraging continuous improvement mindset and methods as much as you would expect ,-1,
10/5/2014," ""Supervisor"" ",4,Current Employee - Supervisor, Pros Work Life BalanceEveryone is friendlyGood BenefitsThe company cares about its employees and the brand. , Cons Hard to grow in this company. Managers have been with the company for more than 15 years. ,-1,
12/5/2014," ""TFS is a great place to work."" ",4,Current Employee - Anonymous Employee, Pros TFS encourages change and innovation with its employees. , Cons Sometimes| change is slow but everything is thought out and consensus is paramount. ,0,
7/5/2014," ""Great Company values and structures"" ",4,Current Employee - Business Analyst, Pros LEARN A LOT| meet interesting people| bonus|values|Japanese cultures , Cons Too much emphasis on rules and company laws ,-1,
4/5/2014," ""Great company culture. Sometimes too strict and systemic for their own good."" ",5,Former Employee - Customer Service Representative, Pros Great culture and values| Toyota lives up to its reputation for quality| not just in manufacturing| but in customer service. , Cons You can't advance into a leadership role unless you have a four year degree| period. No matter how good you are at your current role| no matter how much you shine| it's not happening without the paper. Lots of pats on the back and kudos| which are wonderful| but not where it matters most. ,-1,
30/4/2014," ""Very people friendly environment"" ",4,Current Employee - Human Resources, Pros - Great benefits- Top 10 brand name- 9/80 schedule option- Flexible work arrangements- Excellent discount car leasing program- Gym and rental car service on campus , Cons - Salaries are mid tier- Highly collaborative culture| so things can move at a snail's pace- Lots of lifers at the company so creativity and innovation could be better- Not as collaborative between different divisions- They're moving to Plano| TX!!! ,-1,
15/5/2014," ""Pleasant Experience"" ",3,Current Employee - Customer Service Representative, Pros Great Benefits| great family/work balance| predictable work load , Cons High expectations while you are a new new employee ,0,
1/5/2014," ""a very straight jacketed and 20th century way of employment"" ",2,Former Employee - Manager, Pros A very rigid and organised management structure that is safe and predictable. , Cons Very male focused. Very motor company focused. A clique of senior management makes career progression problematic. Very frustrating for those with flair| free thinking or lateral thinkers....forget it| the Japanese kaizen system won't cope too well with you. ,-3,
8/4/2014," ""Stamping Engineer"" ",5,Former Employee - Stamping Engineer, Pros This company has strong culture to train employee by providing-Personality check & interview with managers-Career planning-Fixed training program-Many of experienced engineers| managers| and suppliers-Several resources to access & learn (not web base| but contacting a person).-Very HIGH JOB SECURITY , Cons Salary for the young was not so good as it used to be. Positions were less and less. ,0,
31/3/2014," ""Great company to work for"" ",4,Former Employee - Anonymous Employee, Pros TFS offers a great compensation package| among best in industry , Cons Career advancement is somewhat difficult. Some departments are better than others ,0,
29/3/2014," ""TFS"" ",3,Current Employee - Inventory Control Clerk, Pros benefits - amazing leasing program for associates and very great comprehensive health| dental and 401k benefits package , Cons the pay is rather low. ,-4,
3/4/2014," ""Low Pay| Strong Overall Package| Lethargic Energy Level| Content with Mediocrity| Few Career Prospects"" ",2,Current Employee - Anonymous Employee, Pros The overall package is very good: base + bonus + 401(k) + health benefits + pension. The people there are generally nice and harmless. , Cons The company's culture is one of complete lethargy. Mediocrity is accepted everywhere. It is often said that working at TFS is like working for a local government office| and it's really true. You will develop no skills at TFS. Your existing skillset will be degraded| and you will have little market value if you ever look for a job after TFS. ,-2,
1/4/2014," ""Terrible"" ",2,Former Employee - Anonymous Employee, Pros sweet car deal when I was still there...not anymore. , Cons management was inefficient and overall it sucked. ,-2,
28/2/2014," ""Solid Company"" ",5,Current Employee - Anonymous Employee, Pros High level of respect for employees| customers and suppliers that service the organization; great benefits; excellent work/life balance| car discounts for all employees - managers receive additional money to cover the cost of leasing company vehicles| community focused and socially responsible organization. , Cons Consensus driven culture make projects and initiatives take longer than they should; the company is attempting to drive innovation as a core competency but progress is slow. ,0,
8/3/2014," ""Sales and Marketing - Lacking challenge and quality"" ",2,Current Employee - Manager, Pros Average skill and shallow conviction can still take you far in this company.People are treated well and lenient toward mistakes.Large projects and always trying to play with the big toys , Cons Uncompetitive pay for sales and marketingChanges and improvements in this large organisation occur at a titanic-ally slow paceMotivated and high achieving staff are herded along with the poor performers| not conducive to motivated efforts towards quality outcomes. ,0,
27/2/2014," ""No opportunities for associate growth"" ",2,Current Employee - Collector, Pros Good benefits| good tuition assistance program , Cons bureaucracy| high rate of internal politics| can be the best performer but that will not gurantee for you to move horizontally up in the company ,-3,
21/2/2014," ""used to be great opportunity to learn and work overseas"" ",3,Former Employee - Senior Engineer, Pros First| Japanese language classes while you get paid| chance to work in japan for years and many business trip overseas| get to see many car-related factories which honor you as their potential customer. ," Cons Schedule are getting tighter while resign rate is more than 20% in 2012 leads to workload unbalance which is like the management plan to not increase workforce but increase workload by increase work ""efficiency"" result? 60 hours per week or fail to meet schedule.Newcomer has to train a lot to learn to fill many forms which they will find it just a duplicate with last page but send to another new department established to prevent them from doing mistake which often occur due to not enough time to really does the job. ",0,
26/1/2014," ""Good working environment and learning experience"" ",4,Former Employee - Project Engineer, Pros Company values: teamwork| respect and continuous improvement make of Toyota a good environment for professional improvement.Working in Toyota makes a good record on your CV and will open many doors in your future career. , Cons Japan HQ may polarize all the decision making at early phases of project development. Regional technical centers are more likely to look for local suppliers and do the industrialization preparation which does not leave too much room for product design and development.Slow growth inside organization in terms of promotion and salary raise. ,0,
29/12/2013," ""Makes many jealous"" ",5,Current Employee - Marketing Planning Officer, Pros Product Planning at Toyota is one of the dream jobs of the modern workforce. Besides being able to test drive cars like Jeremy Clarkson and co| in various locations around the world| there is an actual output in putting smiles across customers faces. A day's work involves studying market conditions of different countries| customer profiles and discussing key ingredients to add or subtract to the vehicle to leave the customer delighted.There is so much fun in this job that I have never woken up happier on Mondays and ended the week waiting for the next. I have dreamt about doing things at work in my sleep. That's not something everyone gets to enjoy in his/her lifetime.In terms of work| there is never restriction by job level. An entry-level employee can make changes to the entire company and output if he has enough passion and convincing power. Japanese culture dictates respect for each other above pure hierarchy bullying.Plenty of travel| meeting people| exchanging ideas and enjoying the sound and pleasure of driving - this is one of the dream jobs to hold.Company future: With promising future concepts| directions and an annoyingly strict quality control - confidence in Toyota and Toyota products is one of the best feelings a long-term employee can enjoy. The biggest change to Toyota's traditional mindset is the acceptance of European design and direction which propels Toyota from an ordinary mass-car maker towards one that makes highly durable cars offering high driving pleasure. , Cons Has one of the lowest base salaries for Singapore. Despite high recognition of global university ranking in the workplace| it does little to improve base salary. This of course is compensated with healthy benefits and travel opportunities| but not everyone gets to travel as much.Females beware - an unspoken rule of Japanese companies: female employees always seem to lag behind male counterparts| even to this date. If Sabine Schmitz joined Toyota| she would be serving coffee for her Japanese bosses than testing the LFA in the Nurburgring.Low levels of talent retention - some of the top brains of the company have left due to a seemingly Japanese corporate practice: promotion linked to years of experience in Toyota. Even those who are highly valuable in the Automobile Industry have to spend at least a year or 2 at an undeservingly low position just to learn the Toyota way.Japanese language - some official documents| information is purely in Japanese - therefore leading to communication loss| confusion and mistrust. While English is promoted heavily as the base language| there is still a long way to go before heavy use of Japanese for critical information is prevented. If you know Japanese| this is not an issue at all. ,-3,
9/1/2014," ""Never ending learning experience"" ",5,Former Employee - National Sales & Service Analyst, Pros Chances to work with very talented people , Cons most decisions are made based on data that sometimes makes it too slow to react with market condition ,0,
31/12/2013," ""Stable| solid organization in need of a few enhancements"" ",4,Current Employee - Manager, Pros Great benefit package| perks| vacation and personal time off. Overall senior management has well thought out business plans and business insight , Cons Limited room for growth without relocation| questionable promotion process| salaries below market ,0,
18/12/2013," ""Great Values"" ",4,Current Employee - Anonymous Employee, Pros Company culture consistent with values. Fast learning opportunities. , Cons Long working hours. Slow career progression. ,0,
8/12/2013," ""OK for the experience"" ",3,Former Employee - Manager, Pros Big Company with opportunities| obviously company car benefits| the possibility to learn about Toyota management principles , Cons Red tape| slow slow slow in adapting| european management is really bad ,0,
1/12/2013," ""Good Company to work for"" ",3,Current Employee - Customer Service Representative, Pros Excellent Benefits and work environment The company doesn't lay off employees , Cons None really Toyota continues to strive for improvement ,0,
27/11/2013," ""Practice what you preach"" ",3,Current Employee - Manager, Pros Great study assistance program| good global brand image , Cons Management does not practice what it preaches. Short term objectives| ignoring corporate values. ,0,
31/10/2013," ""Not too shabby"" ",4,Current Employee - Anonymous Employee, Pros Friendly environment| focused on employee involvement| willing to help you succeed| amazing benefits. , Cons The pay| I worked at a very large bank prior to coming to work at TFS and took a substantial pay cut in doing so. ,0,
10/10/2013," ""The experience was a very good learning experience."" ",4,Current Employee - Total Loss Advisor, Pros The benefits are great | the people were helpful and the opportunity for advancement was good. , Cons I only worked as a temporary employer for a year and eight months and I loved the job and you let all the temps go and it was a negative experience. ,0,
17/9/2013," ""customer service"" ",5,Former Employee - Customer Account Representative, Pros very good company to work for , Cons need to hire more full time and perm employees ,-1,
17/8/2013," ""Perfect Place"" ",5,Current Employee - Credit Analyst, Pros Outstanding benefits include company paying auto insurance for leased vehicles| low cost health insurance premiums| time off to volunteer. Tons of overtime! , Cons Technology isn't the best. Work from home is complicated at times since the company doesn't invest in the best equipment. ,0,
30/7/2013," ""Stay away if you are young."" ",2,Current Employee - Senior Financial Analyst, Pros Benefits. Work schedule. Vehicle lease program. Job stability. Brand. Diversity. Employee development. But stay away if you are young. , Cons Does not promote based on merit. Pay is below market. Lots of dead weight and abrasive people sitting around because the company doesn't do layoffs. So again| stay away if you are young. ,-5,
15/8/2013," ""Hated it| everything about it!"" ",1,Former Employee - Collector, Pros There was nothing good about this company. , Cons No room for growth| no room to have or voice an opinion| considered a number| not an employee| strict guidelines to adhere to without room for negotiation. ,-2,
10/7/2013," ""Okay if you want to retire here"" ",3,Current Employee - Anonymous Employee, Pros - work/life balance- car benefits- international reputation- people can be down to earth ," Cons - new ideas difficult to implement- many hoops to jump through to get initiatives through- advancement based on tenure not necessarily merit- culture of ""if it ain't broke don't fix it""- slow paced ",0,
25/5/2013," ""Great company!"" ",5,Current Employee - Anonymous Employee, Pros This company has great Benefits| pension| work life balance. , Cons I do not like the way they the pay for performance yearly review is done. ,0,
21/5/2013," ""Great company with incredible benefits."" ",4,Former Employee - Anonymous Employee, Pros Great place to work if you can work in an environment that does not change rapidly. , Cons Very difficult to implement any changes to systems| processes| or procedures. ,0,
11/5/2013," ""Glad for the flexibility to stay meaningfully connected with both work and life at home"" ",3,Current Employee - Anonymous Employee, Pros Flexibility that allows for involment at work but accomodates family life- the balance seemed to really keep morale high. You could make your experience as good as you chose. There was a lot of room for branching out overall. , Cons There was so little excitement there. It is very different from what you would expect going off of the image this company uses to sell their cars. The interpersonal atmosphere tends to be unusually impersonal. People get sort of lost in the background and that is the normal modus operandi there. ,0,
1/5/2013," ""Collections"" ",3,Former Employee - Collections - Customer Service Representative, Pros decent pay and benefits are good , Cons Dealing with customers that are upset is not fun. ,0,
16/4/2013," ""Overall Good"" ",3,Former Employee - Project Engineer, Pros Good Work EnvironmentGreat Learning/training program for new grads , Cons Work/Life imbalanceSalaries were not very competitive ,0,
19/3/2013," ""Great company for work/life balance"" ",4,Current Employee - Associate, Pros Great benefits| work/life balance| people. , Cons Limited opportunities for career advancement. ,0,
3/4/2013," ""A behemoth| difficult to make a impression."" ",2,Former Employee - Business Analyst, Pros Benefits - vehicle (that's a given)| superannuation & heavily subsidised cafeGood| genuine peopleLearning about the Toyota Way , Cons You're just a cog in the machine| can be extremely frustrating for some.Zero accountability & responsibility.Difficult to climb the ladder due to the deadwood & reality of people's paths already being set.If you have an idea| you need to go through layers of management| it's easier to give up. ,0,
16/3/2013," ""Senior Financial Analyst"" ",3,Current Employee - Senior Financial Analyst, Pros Work Life Balance| brand image| good benefits , Cons Slow career advancement| low performance based bonus| internal politics ,-1,
23/2/2013," ""Very Polarizing Culture - Passive Aggressive"" ",3,Current Employee - Anonymous Employee," Pros Excellent benefits; medical| dental| vision| etc: vehicle leasing program; generous 401k plan and pension; some partner/corporate discounts| etc. Known for great vehicles and has made the list of ""Most Admired Companies"" a couple of times. Parent company name ""Toyota"" is usually associated with positive comments; looks good on a resume. "," Cons Passive aggressive culture that doesn't tolerate business-minded people. Overly concerned with ""crafting the right message""| which often has hidden undertones. Not very diverse or accepting of different opinions; slow moving when it comes to promotions which aren't based on merit| business knowledge or contribution to the bottom-line| but on personality. Relatively low to no employees with a post graduate education. Operates extremely lean which means you will be overworked/underpaid. Risk adverse in all areas. ",-1,
18/12/2012," ""Unparalleled devotion to maturing employee talent"" ",5,Former Employee - Industrial Trainee In Logistics, Pros Excellent new hire support systemProfessional approach to problem solvingEmphasis on cultural adhesion , Cons Intense work paceUnbalanced teams (some divisions particularly hectic) ,0,
30/11/2012," ""Good place to work"" ",4,Current Employee - Anonymous Employee, Pros Good benefitsProactive managementGenuinely care about associates , Cons Flat - not many opportunities for advancement ,0,
10/12/2012," ""Exciting| Fast paced"" ",3,Current Employee - Demand and Supply Analyst, Pros Learn from the best| work in fortune 500 firm| best automotive firm| huge opportunities to learn new stuff. quite steady career and wage progression. many chances to travel. , Cons low starting pay| possible stigma agnst non japs| not many chicks at work.first 2 years are very slow. need to take time to study the system| and familiarise with concepts such as JIT| jidoka| kaizen| mura muda| mira| etc. ,0,
5/11/2012," ""its awsome working in toyota"" ",5,Current Employee - SERVICE ADVISOR, Pros toyota's way is the best management way in the world. it focuses mainly on customer satisfaction and works on customer first policy , Cons the company and the policies are good but the problem comes when management focuses on just their own benefits ,0,
25/10/2012," ""Great company to work for| culture based on respect and great people"" ",4,Former Employee - Product Marketing, Pros International environmentGreat peopleRespectful environmentWorld class trainings , Cons Overstructured at timesNot much room for own initiativeNo focus on people management and leadership development ,0,
21/10/2012," ""Excellent experience"" ",4,Current Employee - Anonymous Employee, Pros Endless money to spend on projects| leading edge of technology , Cons some aspect of Japanese business culture was hard to deal with ,0,
20/10/2012," ""Designs and develops cars with good quality standards"" ",3,Current Employee - Engineer, Pros good risk management| design quality| co-operative colleagues| good design responsibility| transparent management , Cons too severe quality standards| evaluation skill low in europe| decisions are slow to process ,0,
7/10/2012," ""Toyota Experience"" ",3,Current Employee - Toyota Specialist, Pros Toyota is a the best automotive manufacturing company around| or maybe even the best manufacturing company there ever is. You get to learn alot of knowledge as well as niche experience in lean manufacturing and just-in-time production to match market needs to maximise profits. The learning pace is very fast and it you get expose to many other areas of expertise to make your overall knowledge of market analysis and logistics improve tremendously. , Cons As per all other Japanese companies| it is deeply rooted to Japanese culture like punctuality| respect for bosses| low starting pay and a rather over-worked culture. ,0,
20/9/2012," ""It was a very good learning experience"" ",4,Current Employee - Senior Engineer, Pros Good learning and interesting job with a good coaching attitude.International colleagues.Good to learn about Toyota| the quality| the production processes.Nice working environment.Respect for people.Kaizen and a continuous look for improvement. , Cons Very hierarchical companyPromotions only gained by working time and experienceJapanese language is necessary to understand documents.No job rotations or change of divisions.Only possible to work in Japan| international movements are not possible ,0,
25/9/2012," ""Providing global consulting"" ",2,Current Employee - Senior Consultant, Pros Travelling opportunities as Toyota offices are covered all corners of the world as it is one of the world's largest automotive industry. , Cons Toyota has a very strong Japanese culture in which discrimination against non-Japanese and females exist. As long as you're not a Japanese and you're a female| there is absolutely no career advancement in this company. ,0,
10/8/2012," ""operator"" ",5,Former Employee - Operator, Pros competence manufacturing |management is good , Cons no have| everything okay and i think no downsides ,0,
6/8/2012," ""Good"" ",5,Current Employee - Anonymous Employee, Pros Good company| good benefits| good culture| good people| good location , Cons Traffic in the area where the office is located| housing prices are higher here than in some of the other parts of the U.S. ,0,
22/7/2012," ""Good work environment"" ",5,Current Employee - Customer Service Representative, Pros Professional environment| amazing benefits| pay is average. , Cons Schedules are not flexible due to phone coverage| you pick from a pre-made list of schedules| priority based on performance. ,0,
9/7/2012," ""The best company to work for ever."" ",5,Former Employee - Collections - Customer Service Representative, Pros great pay| benefits| easy going job| great employee appreciation , Cons Schedule flexibility and occurrence system ,0,
15/7/2012," ""Toyota in Pakistan"" ",3,Current Employee - Deputy Manager, Pros - Good working environment.- Career growth oppertunities & trainings for self development. , Cons - Poor Salary Scale.- Location is too far from home. ,0,
11/7/2012," ""It was fun while it lasted"" ",3,Current Employee - Anonymous Employee, Pros Knew what to expect at all timesConvenientCool car policy , Cons Attendance policy is ridiculously strict ,0,
4/6/2012," ""good working environment| kind co-workers"" ",5,Current Employee - Manufacturing Engineer, Pros It is possible to obtain good experience in a short period. , Cons Too much deep thinking may damage some person. ,0,
2/5/2012," ""Great"" ",5,Former Employee - Anonymous Employee, Pros Great place to work and interact , Cons There really are no cons at all. ,0,
1/5/2012," ""A great place to work with a number of opportunities."" ",5,Current Employee - Anonymous Employee, Pros Great Environment. Opportunities. Great benefits , Cons Mangement lacks in some areas. Job movement seems sporadic. ,0,
29/4/2012," ""You will have good experience within the firm| if you would like to work here for a long time"" ",4,Former Employee - Anonymous Employee, Pros As an employee| you would be involved in all the aspects of TOYOTA| including culture| work method (Toyota Way)|etc. , Cons If you work as an in-house employee| you don't have much exposure to meet and talk with clients face to face.You may counter difficulties to find a similar job in the market as a lot of things here are quite TOYOTA. ,0,
24/4/2012," ""Great"" ",5,Current Employee - Risk Analyst, Pros Great boss eager to teach and explain things to new analyst. , Cons Small department which meant lot's of work ,0,
16/4/2012," ""Abundance of Managers in a Vacuum of Leadership"" ",2,Former Employee - Business Analyst, Pros Excellent location in the near the 91 & 110 frwyClean and neat work environmentPlenty of parkingSecure environment ," Cons I was hired as a contractor to drive the requirements process.When I joined the team| the obstacles and barriers that I experienced were as follows:1. The project was two months behind schedule.2. Prior BSAs were removed from the project without prior notice or any discussion with respect to project/job performance.3. The BRD initial draft had not achieved sign-off4. The project did not have an assigned project manager5. The project team was stalled on the ""as is"" business process.6. The internal client could not arrive at consensus about their own current processes.7. No uniform codified documented current process or procedure existed8. The project team meetings were unfocused| unorganized and chaotic.9. Both technology and business SME met at in the same meeting time which created confusion and delays10. The project task list contained open tasks that were months past due11. The BRD template was relatively new and not user friendly. The BRD very nearly required a companion user guide to interpret requirements12. The business lead and primary subject matter experts were inaccessible for days at a time13. The business was extremely reluctant to provide finite detailed information14. Due the extremely political environment| managers were petrified to make a decision without gaining consensus from multiple connected and disconnected management.15. Due to the repetitive encounter with the vacuum of leadership| project momentum with respect to project productivity was nil.I have been contacted numerous times about opportunities at Toyota Financial Services. I ignore them all. ",-2,
9/4/2012," ""Nice People but a Highly Political Playground"" ",3,Current Employee - Benefits Specialist, Pros Great and friendly people who work here. Lots of smart employees who like working here. There's also quite a few events thrown by HQ and great perks. , Cons Salary isn't the best along with the fact that hours are long (given the Japanese culture) of 10-12 hour days. Also| if you're into the political game| then it's a great place. But if you want a more straight forward place where work gets done| then this isn't the place for you. Too many processes in place and brown-nosers who lie and take credit for your work. ,0,
18/3/2012," ""Great work life balance..."" ",3,Former Employee - Manager, Pros great work/life balancegreat benefits (health| pension| vehicle lease)offers 9/80 schedule , Cons very politicalgenerally slow and low on innovation ,0,
3/3/2012," ""Great company to work for"" ",4,Current Employee - RECONCILIATION SPECIALIST, Pros Good stable solid company with great benefits. , Cons Politics run rampant. too many times promotion is not based on what you know but how long youve been there and who you know. ,0,
3/3/2012," ""Operations are much too lean"" ",2,Current Employee - Anonymous Employee, Pros Many friendly and very competent associatesLayoffs are extremely rareProfitable companyGood locationGood benefits packageHourly pay for non-managers. , Cons Technology is in the stone age.In general| workload is over the top and unreasonable.Individuals/teams forced to take shortcuts which create troubling risks for the company.Management quality varies dramatically between teams ,-2,
10/2/2012," ""A very fair company"" ",4,Former Employee - Senior Risk Analyst, Pros This company offers a good benefits package| much better than other companies.They generally treat everyone very fairly and (if working at the HQ) employees have the option to choose their work schedule (ie 9/80| 10/40). , Cons Bureaucracy can be cumbersome| lots of timesheet entries are required to benefit from a flexible schedule. Part-time or jobsharing are generally not offered. There is a lot of internal politics one has to be aware of. ,0,
22/1/2012," ""ok"" ",4,Current Employee - Anonymous Employee, Pros well-known companypart of Toyota Motor Co. , Cons low sallary levellimited product range ,0,
2/2/2012," ""There are really good jobs and Toyota and really bad jobs as well. It's difficult to find the right job."" ",3,Current Employee - Anonymous Employee, Pros Excellent work-life balanceDecent salaryToyota is socially responsible and gives back to the communityGood benefits , Cons Difficult to find the right jobCareer path is not defined ,0,
29/1/2012," ""Difficult circumstances for technology work"" ",3,Current Employee - Technology, Pros Stability| job security| profitability| benefits| respect for employees and work / life balance. , Cons Business often talks tech projects that can't be afforded or won't be prioritized. The money pool always much smaller than projects being discussed/planned by business. Tough to staff with the best tech employees. Environment is restrictive (nature of the business and industry circumstances). Relentless focus on cost reduction causes business to often be unhappy with project results (compromised project scope/quality). There is some negative word of mouth culture| some history of finger pointing and a related fear of being in the crosshairs. Office location is surrounded by pollution/polluting companies (non-TFS companies). Feels close to dangerous| undesirable parts of town. A small overall scope of business activities (automotive finance) can feel limiting. ,0,
10/1/2012," ""Average"" ",2,Former Employee - Anonymous Employee, Pros good level of experiencegreat colleagues , Cons poor management from old school senior managersprogression only if face fitspenalised for being out spoken ,-2,
14/12/2011," ""great work environment a lots of respect for employees"" ",4,Former Employee - Anonymous Employee, Pros Great organisation| unbelievable emphasis on details. People are really important and your voice can always be heard and they give a chance to young people , Cons too many rules| that sometimes act as an obstacles for growth and change implementation and because of that sometimes they look slow and inefficient ,0,
19/12/2011," ""TFS is a unique company which has both finance and manufacturing ciltures."" ",3,Former Employee - Assistant Manager, Pros Toyota is one of the most prestegious companies in the world. , Cons It is suffering fom a huge loss. ,0,
28/11/2011," ""A place to learn/survive for 2-3 years and to go somewhere else"" ",2,Current Employee - Anonymous Employee," Pros At beginning it seems very interesting to see / experience the ""Toyota Way"" ", Cons After while| it is impossible to go ahead in your carrier. ,-3,
4/12/2011," ""waste of time - stay away"" ",1,Current Employee - Senior Engineer, Pros can not think of any - in the begining was good company to travel. not after business trip halts , Cons japanese company dominantly insisting japanese way. look down in locals ,0,
