" I bought my car brand new in December 2013 for 21000. Never had any problem with this car before this I had a 328 xi which gave me a lot of problems.","1"
"The car is small the back seats are not very comfortable but I love the driver seat. It is very comfortable.","4"
"Navigation is excellent.","5"
"MPG is excellent.","5"
"For its class I will give it an A.","5"
" Well I must say its my first new car purchase. I wanted a Honda but couldn't afford one that I like so I looked at this car and fell in love. The radio is awesome and I can ride comfortably. (I'm 6'2") I love the interior and its so smooth. Very quiet ride and gets me so far on a tank. I average 30 mpg in city driving. I used to own a 1997 4runner that got only 19!!","1"
" Many people pan the Corolla's aging platform saying it has drum brakes etc. Well the Ford Focus has drum brakes and people think it is the best ever. I drove both cars, owned the new Dart and sold it, driven the Chevy Cruise and Noisy Mazda 3. Out of all the cars I did like the new Civic the most, however their price premium at dealer lots is not worth what you get on Civic Vs. Corolla. The new 2014 Corolla doesn't change much from the old and I didn't feel the need to wait for the newer model. The car is quiet, smooth, and build quality compared to the Dart isn't even close. The Focus was small on the inside compared to the Corolla and I would buy another Corolla in the future.","1"
"Touch screen radio ( would like to see XM standard across the board if it is not for 2014). Cruise control which is a must have. And the tinted windows from the factory are nice.","1"
"5-6 Speed auto transmission. Not a big fan of CVT even though the new Corolla except for L has 7 "shift points" it isn't the same as a traditional 5-6 speed unit. The four speed is o.k. but noise on the highway and full consumption would improve with just one or two more gears. Otherwise the 4 speed is reliable and smooth most of the time.","1"
" UPDATE","5"
" I just purchased by 2007 Corolla LE and am quite impressed by the ride and the quality of the interior design. Smooth and janty ride with good pick up for an automatic.","3"
"Smooth and quiet ride, good fuel consumption, and nice styling, inside and out.","3"
"A little hard seeing out the rear window due to headrests in back seat.","3"
" I bought my Toyota Corolla S 2007 in fall of 2006, and named her Libby. Truth be told, I have had prettier (aesthetically pleasing) cars, but no car has ever matched her reliability. She is now 216,000 miles old and still keeps on keeping on. When I got her, I was single and now 7 years later, we have a 7 year old daughter, 2 big dogs and Libby. My husband's truck is in the shop, and Libby has been our single vehicle off/on since 2008. In 2012-current, I've had a relatively long commute for my job, upwards of 45-60 min one way, so both ways everyday - Lots of driving. Libby is a true workhorse, and we ensure she is has regular maintenance (full synthetic oil changes, etc.). She's never, knock on wood, had any major repair. Right now she needs new shocks/struts (front/back) because we've lived in some very rural areas with lots of pot holes, dips and rough terrain. I'm on this website right now because we're searching for a bigger family vehicle, and will likely give Libby to a family friend while she job searches. I want to say the Toyota Corolla S is outstanding value, reliability and performance. It is not made for fast rides and showing off, but for a solid smaller sedan that excels in endurance and good quality!","1"
" This is an impressive car in all respects. Exterior design is very attractive with the S package but I prefer it without the spoiler. Build quality is outstanding. Love the ride and handling and fuel mileage seems to meet spec--I've had my car for a week. It's quieter on the road than I thought it would be. Seats are comfortable but I have to agree with some other reviewers that the driver cushion is  a little short ( and I have short legs).I also agree with others who complain about needing a telescoping wheel. Horsepower is adequate. Amazing trunk size for a compact. I recently drove a Caliber and it cannot match the Corolla in any category. I'm glad I bought my Corolla.","1"
" Bought this car one month ago.  I love it.  40 mpg overall avg with 25%city/75% hwy after 2000 miles.  Handles well and acceleration with the 5 speed is great.  The drivers seat takes some getting used to, not the most comfortable.  I am 5'll'' and 195lbs and the seat and front leg room are only adequate for my size.  I would not recommend this car to anyone above 6'2'' or 220lbs. The build quality is typically Toyota solid.  My backup car is a 93 Corolla that has 222,000miles on it and still runs great, so I am hoping the reliability will be the same with the 07.  Overall, its a well built car with excellent resale value, is great on gas, and has a history of bulletproof reliability.","1"
"Excellent gas mileage even at 80mph on the hwy.  Indigo ink is a very sharp color.  Stock CD system.  Reliability. 5-spd shifter.","2"
"Telescoping steering wheel, more front leg room, wider seat.  Rear disc brakes would be nice.","2"
" I purchased my 2007 Toyota Corolla LE, 5-speed manual transmission car from a dealer in 2011 after parting ways with my '96 Honda Civic. I love this car. It has great get up and go and is super reliable. When I first got this car, I had a long highway commute each day and I got amazing gas mileage (36 MPG). Two years ago, I moved and my commute is now a 10 minute drive through town and even though my MPG dropped is is still averaging about 33 MPG. Not bad!","1"
"When I purchased the car it had 75,000 miles on it and since then I have nearly doubled that to 135,000 miles. It is still going strong. No issues. No super expensive repairs, just regular maintenance. This car is great! I had planned (and would love) to drive this car until it refuses to go anymore but our family acquired two large dogs so I am forced to seek out a larger vehicle. But I am sad to see my car go! I would buy it again in a heartbeat!","1"
" At first, I was hesitant to buy such a compact car since I have driven nothing but SUV's. I sold my 2003 Suburbam about a month ago because of gas prices but when my brother told me about the Corolla I paid attention. I was looking for economical car anyways and went to test drive it. I was hooked as soon as I drove it.It rides smoothly, it has power and it is fun to drive. The features I got for the price, automatic transmission, power mirrors, CD, outside temperture and AC all for the outrageous price of $11,998.00 is a heck of a deal.","1"
"CD and AC","5"
"power windows standard for the entry model CE.","4"
" I'm 65 years old and this Corolla just makes me like it more each time I drive it. In the city it runs around like a peppy little rabbit and on the highway it handles 75 mph speed limits like you are going 50. Fully loaded with 3 big adults and luggage and coolers (the trunk is larger than you think) cruising at 75 mph our gas mileage was 37 & 38 mpg. Less money and better equipped than all the other vehicles I tested. In a few years I may give this car to my grandson and then I may try a Camry. Anyway, buy one and start to enjoy it right now.","1"
"Gas mileage & performance are great from this peppy 1.8L 4 cylinder. Quality of workmanship throughout the vehicle is vvery high standard.","1"
" We have long been a Ford family however our last Fusion did not meet our expectations due to a lot of mechanical issues and poor fuel economy.","1"
"After test drives of the Ford Focus, Mazda 3 and Mazda 6, the Corolla was by far my favorite and has been a great car, both in performance and build quality.","1"
"So far we've averaged around 33 MPG in mostly city driving conditions which helps a lot with higher fuel prices!","2"
"This car looks great both inside and out and is fun to drive as well.","5"
"I look forward to giving this car to my son in about six years when he gets his license!","2"
" I did my research.","5"
"I test drove several cars that I was reading rave reviews about - the Ford Focus, the Chevy Cruze, the Hyundai Elantra, the Nissan Sentra (which was worth considering, although darn it no telescoping steering wheel) and others that didn't get the rave reviews like the Honda Civic, which was overpriced I thought and not too impressive...","1"
"But I LOVED the Corolla S although you pay more for the S, and then I was almost in Camry territory (and same gas mileage believe it or not) but would have wanted the SE which is @5 more Gs than mine... but look at the Corolla.","1"
"I love it.","5"
"And I drove them all.","4"
" If this helps in anyway, i had a new 2012 elantra which needless to say sucked. Yea all it has on this car is probably fuel economy and modern interior, but corolla hands down beats the elantra bc of the QUALITY. Toyotas are way more dependable and this car is sturdy and i love it. My old car for a brand new car actually had loose wire issues so i brought it to the dealer 4 times for numerous issues. ( getting stuck in park/ drive). Suspension sucks as well, car slips alot. Can barely go over 60 on the highway over few bumps with out noticing slips . So to me corolla s is AWESOME! No slips..great suspension, very comfortable to me and i dont have to worry which is the best peace of mind :)","1"
"maybe a more modern interior? but all in all its basic and that's really all you need.","3"
" Bought the 2013 Corolla S.","5"
"I'll admit, it's not a Honda Accord or Toyota Camry.","4"
"If you want that, pay the extra $$$.","3"
" I bought my corolla in 04 with only 9miles on it. As of July 2010 i have 242,000+ miles on it and it still drives great. My first clutch lasted up for about 188,000 miles before it was replaced. but its not something to be driven in the snow.","1"
"nothing, perfect car, would buy two?","4"
" Bought the car used in Aug. '06 with only 3,300 miles on it from a private owner. Complaints are only minor: sun visor on driver's hits the rear-view mirror every time you pull it down and put it back up, it's annoying to have to readjust the mirror every time the sun is in your eyes. Other major complaint is driving position, I'm 6' tall and have to have the seat pushed all the way back for leg room, when I do that, the steering wheel is too far, since it does not telescope out( corrected on '09 and newer Corollas).","1"
"Outside temp.reading, task lights under the rear-view mirror, gas mileage (avg 32 to 34 MPG in mixed driving).","2"
"Driver position(for taller drivers) and sun visor that doesn't bump into rear-view mirror.","3"
" At a steady speed, steady rpm between 2000 and 3000, on flat surface the rpm suddenly drops 200 to 500 rpm then jumps back up to cruise.","2"
"Does this every fifteen seconds or so almost all the time.","5"
"Dealer service says "Oh yeah, that's what Corollas do"","4"
""There's no fix"","5"
"It's VERY annoying.","5"
" On a recent 800 mile trip I got 36 miles to the gallon.","3"
"This is driving 70 -75 miles an hour.","4"
"The check engine light came on during this trip.","3"
"Code P0456 was the obd code and after looking it up found that Toyota has a technial bullentin for this issue and is related to the upgraded ECM module that was done on the car.","1"
"Has to be upgraded again apparently.","4"
" Second time around Camry Hybrid owner, did over 60k miles in my 2010 all trouble free but was suffering a boredom attack so wanted to try the 2012 model, pretty much the same except for the little EVO button, press it in and be ready for some fun, even will give the V6 a run for its money and still do 40 MPG","1"
"","5"
"MPG gauge","5"
" If you are looking for a high mileage, sporty, reliable commuter, this is the car for you.  I went through 3 months of research on the Honda Civic, Mazda 3, and this car.  For the money, my needs as a 70 mile commuter a day, Toyota reliability.  The decision was easily made.  I love the look of the car looks much better than the smiley Mazda or the alien looking Civic.   Some notes to those that read other peoples review.  The suspension is sport tuned so the steering is a little light at first but with a little break in the steering is more weighted and is easy to drive.","1"
"Out of the three cars I mentioned road noise was lowest for this car which is a huge pet peeve of mine.  Excellent mpg ~ 40, very good build quality I had everything checked over by a mechanic, love the look, price.","1"
"The price I got for the car $16,995 for the S model, sunroof, etc. was great, but I wish body side molding came standard instead of accessory, the clock on the bottom is driver usable but could be positioned better.","1"
" Being that this is my first car, I don't have much experience on owing other cars, but I can tell you that I truly love this sporty Corolla S! The exterior looks sharp with the alloy wheels, fog lights, spoiler; it completes the package! The black cloth interior with the super bright and sporty gauges are awesome! The black interior is much better then the tan LE cloth. The only thing I don't really like is where the digital clock is located. It really makes you take your eyes off the road. The engine has enough pep to get you moving; not crazy fast nor super slow. I have also been averaging 35mpg! Can't beat that! I would reccomend this vehicle to anyone! A great and reliable Toyota!","1"
"Sporty looks, fog lights, spoiler, sunroof, black cloth interior, heated outside mirrors, optitron gauges, large trunk, AUX input jack, MPG, quietness, large back seat, bullet proof reliabilty.","2"
" This car maintains great 30+ MPG even with a full load of groceries, kids and a dog (don't ask how we do do it).","1"
"Oil changes are the only maintenance we have done to it since we bought in 2010.","4"
"Very reliable.","5"
"MPG, Reliability, Great in the Snow (with the right tires)","5"
"Power windows and locks to the base model.","3"
" I bought this car 3 years ago with 193,000 for 500 dollars. I know crazy. It has never left me walking. I have done minor repairs, new distributor cap and new plugs and wires, new tires and battery. I drive this car 120 miles a day 4 days a week sometimes more. It now has 239,500 miles and I hope it keeps on going. It truly is a gem and I got a steal. It made my 500$ back long ago! I want another one! I drive a 4 door Dodge 3/4 ton diesel so tjis car saves me so much money running back and forth to work! Sometimes I'd really Rather be in my Toyota than that Dodge!","1"
"Gas mileage, reliability","5"
"Paint has white rust but it is 13 years old.","4"
" Happy that my Corolla has 341000 miles and runs well. I absolutely love my Corolla!","5"
" I bought this car two years ago with 227,000 miles on it ! Yes I know , a lot lol . This car is very durable . Only repairs I've made were the brake lights , tires , and struts . My car now has 266,000 miles on it and it and still runs like new !","1"
" I bought this car with about 100,000 miles and put another 20,000 on myself until I wrecked it this year.  This was a car that I could always count on to start.  Mechanically, it had very few problems.  The struts went out, the interior door handles broke, the radio never worked and the fasteners for the bumper guard came apart so if you drove at high speeds the bumper guard would sometimes come loose.  Overall I would reccomend these cars as a good A to B vehicle, but in the future I will never own one again if I can afford something nicer.  It was never a joy to drive, handled poorly, no pick-up on acceleration and starts vibrating pretty bad around 70 mph.","1"
"Reliability","5"
"Higher quality parts where plastic was used, better stereo, better acceleration","3"
" My 1996 Toyota Corolla is the best car I have ever owned. Front to back, inside and out, I just love everything about it. Toyota sure knew what they were doing when they made this car. They equipped it with the convenience of keyless remote entry, an alarm system, and anti theft system. The highly efficient 4 cylinder is almost self-maintained, and if necessary, very easily repaired. There's plenty of room inside for the passengers to ride comfortably, large enough trunk space for regular cargo storage. It handles so well, it seems to just float down the highway. This car has no problems holding it's own out on the road. And at 40 miles per gallon, who would ever want to drive anything else?","1"
"Well it would be hard to choose a favorite feature. Between the leg room, head room, quiet cabin, handling and suspension, every feature is my favorite. But if I had to narrow it down to one, I would have to say the fuel efficiency of this car is","1"
" had this reliable and peppy wagon for ten years; no major defects or problems; easy to park; good visibility; good loading capacity; good leg room in back; upholstery wears well; std stereo mediocre; gas mileage appx 26-28 city; 28-30 freeway; would have bought another but don't make anymore; driver's seat and headrest are comfortable for my neck and frame (5'6").","1"
"Not a fancy car; just A - B; but like visibility; backing up is easy; easy to maneuver; tight turning radius; great handling with right tires; pickup ability is underestimated by other vehicles on road","1"
"Never felt the car needed improvement","5"
" This was the best car I've had in quote","5"
"a while.  It ran better at 60K miles","4"
" I purchased this vehicle off the lot brand new, never had any major problems just regular maintenance and general upkeep changed a few batteries, timing belt after 100K and struts on the 150k mark it needed it. When it was paid off I just used the money I saved over a year and spruced up the engine. This car has become my favorite and of course well cared for still classy (did I mention Paid for). I started sprucing it up now everyone wants to buy it - sorry no sale here. I tricked it now it's completely mine. Have to thank TRD Japan for its good supplies in the Asian Market for this vehicle. USA did not supply the 93 to 96 corollas well... stylish gas saver and good ole lil' car","1"
"I placed most comfort features myself by upgrading the dashboard dvd, mp3, gps and all in dash very  nice.  I even have massaging seats.","2"
"everything I did to it...   make it a Corolla Altis...","5"
" This is the second one I owned and I must say I love them.","5"
"100% reliable. Always starts.","5"
" I bought this car new and drove it for the past 13 years without any major problems. I replaced the tires and breaks but nothing else. Was planning to drive this car until it wouldn't run anymore but it was totalled in an accident. Luckily I wasn't seriously hurt because of the way the Toyotas are built. I was on the highway when the accident happened so it could have been much worse than it was. The body of the vehicle took a beating in the accident but nothing came through to the inside of the car. Very safe car!","1"
"Excellent gas mileage! I used to get over 300 miles to a tank of gas!","4"
"I always had some trouble with the defrost in the car, seemed like my windows always stayed fogged up in the rain. I'm sure that's not a problem with the new Corollas.","1"
" The most practical and reliable car I've ever owned.  In 13 years/153,000 miles, in addition to oil changes/fluid checks, the only repairs I've had are: water pump replacement, timing belt replacement, front and rear brakes, and dash board light replacement.  I love the manual locks and doors... less to break.","1"
"Plain, simple, functional, reliable.  The station wagon has ample space.","3"
" I wrote a review in 2007 about how great this car is and it is just as terrific now.  What a totally reliable vehicle, how do I get another one just like it, maybe I won't ever need another one? I have 187,000 miles on it now.  I think the body style looks current and the seats/mats are better quality than the 2009 Civic. Plenty of acceleration for me, excellent mileage, great A/C and defrost, perfect usable size. I can't believe the resale value now is only $1,000, it is worth so much more.","1"
"size and reliability","5"
"larger back seating and less road noise","4"
" I love this car. It has loads of power for a 1.8 liter 4 cyl engine. Nice size. Can park anywhere easily. All my components work, ac heater Windows everything. Little rust at bottom my car has 701,456 miles. I also bought it new and I bought same size 14 inch rims for more winter traction. Overall it amazing uhhhh mazing. I hate my Camry","1"
"everything built so strong better than my 09 camry (i cant trust my camry)","5"
" This corolla is almost eleven years old","4"
"and has 185k miles and runs like a top.","5"
"Only routine maintenance and an","5"
"alternator for repairs over the time","5"
"I've own the car.  Purchased new, one","4"
" I had it for six years and had only one problem with it. One of the the automatic window stopped working, but repair was unexpensive. The car in general is very reliable. While having it, I didn't care too much about gas prices going up because it is an economy car. I recommend this car.","1"
"gas mileage, reliability. Easy to sell.","5"
"I don't like recent exterior design of the Corolla, and it is only reason that I didn't buy a new Toyota Corolla again after I sold mine.","1"
" We've used this car as a daily commuter and grocery getter for over seven years and it still hangs tough. The check engine light stays on for no reason that the mechanic can find, but it still runs well. One day we'll move up to something more modern, but for basic, economical transportation it will still be running around town when today's Dodge Calibers and Nissan Versas are toast. Those who survive the apocalypse will be driving Corollas.","1"
"Cheap to run, good on gas and not terribly embarrassing to be seen in. The trunk is pretty roomy and you can park it anywhere.","3"
" owned my corolla for five yrs. other than my own idiocies the car has never given me any problems. i've done 3 hour one way trips to and from i went every weekend for about a whole year mostly going over 80 ive gone over a 100 half way though the trips twice i love my car to death 317745 and going strong","1"
"the miles on it","5"
"Other than oil changes, tuneups and new tires, I've only replaced the brakes - and that was at 98,500 miles!  The mechanic didn't believe they were original.  I've yet to replace a muffler or anything else!  What a well built car!","1"
"It never needs repairs!","5"
" Would like to see more features for the money. But it is fun to drive and is easy for my wife who has a disability to get in and out of","1"
"fun to drive","5"
"more options for money.","5"
" I had the stripper model.  3 speed transmission, 33mpg hwy.  The performance is fairly good, but I would steer away from the 3 speed trans.  This car handles very nicely.  I'm a nutzoid driver who makes the passengers eat the side windows when I take the curves.  The ride is fairly quiet and fairly smooth.  Reliability is already spoken for and that is, get your basic service, and it will survive a nuclear blast.  Not to mention I rolled this car a few times on the fwy going 60, and it held up VERY well.  Definitely a safe car to drive.  I came out without a SCRATCH.","1"
"Smooth ride and handling ability.  I have a mazda protege now and it takes corners better, but it's also a smaller car (go figure).  Not to mention a HUGE trunk.  Plenty of space for this 6'1" driver.","1"
" Cars being my hobby, I tested out the","5"
"many models competing in this class.","5"
"Although the Civic came the closest, it","5"
"was a lot more expensive, the interior","5"
"seemed a bit cheaper, and it was","4"
" We got this little toyota 99 le 4 door from a party that had got it from a salvage yard. At 72k miles it got hit on the pass. quarter panel, trunk, and rear bumper. It was repaired, you can't even tell it was ever in an accident. It drives like a dream, and don't have to tell you that 30+ mpg is excellent these days. So not only is it a great car, but it can take a hit. Esp. since it has side and front air bags in the le model...Go for it, Toyota !!1","1"
"gas mileage, looks, sun/moon roof/ air condition.It Has Style","4"
"more leg room in rear.","5"
" This bare-bones car runs and runs. Although the styling, road noise, and freeway handling leave a lot to be desired; the fuel economy, peppy street performance, and reliability are excellent.","1"
"Red color, cruise control, and reliability.","5"
" Well, I owned a 99 corolla from new until 2005 when I sold it for 4 grand. At that point it had a little over 315K miles on it, didn't burn oil, no lights, and everything that was in it worked.","1"
"I had to replace oil every 3k miles, but that is about it. It handled better then a civic, got better mpg, and was faster off the line, not to mention cheaper to insure.","1"
"I would love to get my hands on a 99 corolla with a blown motor with the options I had in mine, it is a perfect candidate for a 2zz swap.","4"
"I have owned over 18 cars in my life, and nothing on the planet will take a beating like a Toyota. Not Honda, and nothing American can come close.","2"
