year,date,qtr,Vader Sentiment,Normal rating,review,
2017,06-04-2017,2,0.8682,4, A decent car except for the Japanese automatic transmission. I owned a 2009 and 2015 Jetta TDI with the DSG transmission and am extremely disappointed with the transmission in the 2017 Passat SE.  The upshift from 3 to 4 and the downshift from 5 to 4 are jerky and noisy unlike the DSG transmission of my two previous Jettas. The jerk and noise is especially noticeable when driving normally at the speed limits in small towns but not noticeable when accelerating more aggressively with the gas peddle when getting up to highway speed.  I would not buy this car if you love the smoothness of the DSG transmission in prior VW models.  None of the Passat SE models had DSG when I was buying and I did not notice the difference when test driving so I bought the car assuming that the 6-speed automatic Japanese transmission would be OK.  I was wrong.  The other minor annoyance is this car does not have park assist (which I don't care about) but I frequently get a notification on the screen that there is no park assist.  Why would I want to know this when I don't have it?  I will be trading in this car when VW decides to add DSG to the Passat SE line.  The only model that has DSG at this time is the gas guzzling Passat SEL and the tradeoff isn't worth paying royalties to oil companies that have inflated prices at a time of historically low demand for fuel.,
2017,10-04-2017,2,0.9484,4, Best electronics (CarPlay) interior fit and finish in the segment.,
2017,17-04-2017,2,0.8397,1, Strong running  1.4 liter tubo charged engineTiptronic automatic transmission is a perfect for Jetta TSi .,
2017,26-04-2017,2,0,5, Quality built car. The engine is a MONSTER !!!!! I was looking at mini Cooper and test drove the gti and was sold. The space and fuel economy and powerful sports car is a no brainier.  The quality that went into this car is ridiculous from the steering wheel to the interior doors.,
2017,07-05-2017,2,0.961,4, I've been driving an autobahn trim for the past four months. Overall I think this is a very good car for daily driving but it's far from perfect. The DCC in comfort mode does improve the ride quality significantly giving a firm but smooth ride around town. However the ride deteriorates at high speeds (70 to 75 mph) and becomes somewhat rough and bouncy. It wouldn't be my first choice if I was going on a long road trip. I think the blind spot monitor system is unsafe. The warning light comes on late and I can often see a vehicle in my blind spot before the light turns on. I do think the adaptive cruise control is useful and easy to operate. For everyday music listening the Fender system does not offer much more than the lower level 8 speaker system. For comparison my daughter drives a golf sportwagen with a base sound system and I think it sounds just as good. For what it's worth my recommendation to VW is to offer both 17 inch and 18 inch wheels so drivers who want a more compliant ride can choose the smaller wheels. Also VW needs to work on their  blind spot detection system.,
2017,13-05-2017,2,0,5, VW got it right here. Amazing value.,
2017,20-05-2017,2,0.8922,5, Few of the other drivers on the road know what you have until you hit the gas. You'll get knowing looks from GTIs. A $50k car for half the price.,
2017,22-05-2017,2,-0.9221,5," Turned in my 2013 diesel TDI SE pursuant to the emissions fraud settlement and bought a gas powered 2017 SE 4cyl. with the proceeds.  Sweet riding and driving car. Well put together. If you liked the 2012-2016 Passat you will feel at home with the 2017 model. Not many changes. The gas powered Passat doesn't have the torqued up feel of the diesel version. The engine and transmission don't break speed down hill like the diesel version did. Consequently I anticipate that it will burn brakes faster than the earlier diesel versions. The standard 4cyl. 1.8 turbo powered engine has plenty of get up and go. However fuel economy is nowhere close to the earlier diesel versions. Unlike the diesel versions that got great mileage all the time mileage on the gas powered 2017 Passat tends to run in two modes: low to mid 20s in town and mid to high 30s on the interstate. Not much in between. However I think 40 mpg is possible on a long trip if the gasoline powered car is driven properly. My diesel TDI routinely got over 50 mpg on long trips.  VW decided to reduce the vertical opening of the front door entry way by about 1"". That was a terrible mistake. It may make the car look sportier but it makes it more difficult to get in and out of if you are 6'2"" tall or more. People don't buy a Passat to be sporty. No free maintenance program comes with this car.  It has a large back-up camera and blind spot warning sensors etc.. Stereo system Bluetooth and other electronic app functions work great. Same huge trunk. Heated front seats. AC system and controls have been enhanced.  LED lighting package is a worthwhile option. I am basically delighted with my 2017 Passat SE.  I hope it will prove to be a versatile and maintenance free car over time.",
2017,26-05-2017,2,0.9299,5, This is a fun car to drive. I purchase the SE with technology and this car is great. I disagree with Edmunds about the sluggish transmission NOT. Feels like a sport car and it competes with its rivals. It is loaded with technology and worth the price I paid $ 22671 after taxes ETC and trade in. Such a steal on the MSRP is $ 29375,
2017,13-06-2017,2,0.926,5," I'm glad I waited for this model to come out.  I've owned a few VWs with the last one being a 2010 VW Golf 5 spd MT that was VERY reliable but lacked the 4 doors and storage space I needed for extracurricular activities (camping kayaking skiing).  I had cross-shopped Subarus to see what I might be missing and almost bought one for my last car but couldn't find a manual transmission anywhere and the newer ones have mostly phased them out for a CVT.  The outback was nice but when compared to the features I get with the Golf Alltrack and the manual transmission made it much more fun to drive!   Also cost a lot more for similar features.  Now to the alltrack... I just did a 1000 mile road trip and the car drives extremely smooth and when kept to about 70 mpg with a loaded car I was getting 35 mpg.  The car has a perfect amount of storage space.  The only negative would be the back seat is a little smaller than some others but still good for a 6'0"" person in the back as long as you don't try to put 5 people in the car.  It's really much better for 4.   For entertainment I can't get over how good CARPLAY is.  It makes the car so much more enjoyable to use when trying to do navigation listen/find music voice text etc...   I previously had installed a high end Kenwood GPS system in my last car but this is much better/easier to use.   To wrap it up the car handles very well is smooth on the highway and pretty quiet the entertainment system is easy to use and this is an overall great car.  I can't wait til' ski season to try out the 4 wheel drive in the snow but for the time being I'm just enjoying using the car and all it's features!",
2017,21-06-2017,2,0.4922,2, The car does not indicate what gear you are in until the clutch is fully disengaged and the car is moving.  You could be at a traffic signal thinking you are in 1st but really in 3rd and you would not know until the light turns green and you stall out.  Once stalled due to the car being push button start the driver must stomp on the brake quickly to restart the car.  By that time you've been rear-ended.  Thus button start is not compatible with a manual transmission.  The distracted driver electronics (i.e. driver assistance package) is also crap.   A 1/2 hr test drive in city traffic netted only 19.7 mpg.   No thanks  I'll keep my TDI.,
2017,22-06-2017,2,0.9955,4, We did the diesel buyback on our 2009 Sportwagen TDI so we needed a replacement. We selected the Alltrack because it is AWD and is available with a manual transmission. We don't care about the supposed off-road capabilities. But we do live in the Colorado mountains and don't like getting stuck in the snow. For that purpose this car is the perfect compromise because you don't give up good handling economy and comfort which is what you need over 95% of the time.  With the manual transmission we are averaging 29mpg and expect to get in the 30s on trips (Fuelly.com shows that the DSG (automatic) Alltracks average about 3-4 mpg less). The stereo capabilities are impressive. We opted for the S model due to the added level of road noise leaks and breakage we experienced with the panoramic sunroof on our 2009 Sportwagen. This is my first VW without a sunroof since 1983 and I have no regrets about not having the panoramic sunroof. The manual transmission is geared toward fuel economy rather than performance like  a GTI but it is still a pleasure to shift. Between hill hold optionally giving it the gas when starting to prevent stalling turning off the gas when coasting in gear and maintaining the cruise control when shifting shows that VW has carried manual transmissions to the next level. Our biggest gripe was that we were waiting for the manual Alltracks to arrive and we afraid they wouldn't show until after our buyback leaving us without a car. Luckily the new car showed up two weeks before the buyback.,
2017,16-09-2016,3,0.9859,3, I have had the car just a few days an all and all the car is impressive. However after coming out of my214 Ford Edge (42k)  To this car (50k) I feel that VW should've put a little thought into the tech package. I assumed this car was state of the art in tech. The car runs well but I already use google maps to get places. The voice recognition is HORRIBLE.  My 2014 Edge was light years ahead of VW on the Tech side.,
2017,08-07-2017,3,0.6249,2, I bought my car new.  The back door kept making a popping noise every time it was opened and closed. Before I could have it checked I noticed the front door was bent.  They point blank denied  that could happen and flatly refused to repair it.,
2017,11-07-2017,3,0.8658,4, 2013 TDI Jetta turned in to VW and purchased a 2017 GLI - Price paid was the internet price quoted by Edmunds. Dealer got me the car I specified.,
2017,16-07-2017,3,0.9598,5, To start off I would like to say my age 54.   My other vehicles are a 2016 Suzuki dual sport motorcycle and a 2014 Ram 3500 diesel 4x4.  I love all my vehicles.  My 2017 GTI  Sport with the millennial anti theft device (6 spd MT) is just fun to drive.  The little 4 banger has enough ponies to get you on and off the freeway in a hurry.  It is also a blast in the canyons of Southern Calif.    If you are mindful of your speed on the highway she will yield a good 34/35 MPG.   If you want to jump on it and have little fun the MPG do go down which is worth the bad fuel mileage.   The GTI is my weekend fun car.  I purchased it in Nov 2016 and I have been very happy.  People talk a lot of smack about VW reliability.  All I can say is all cars have their limitations.  If you drive your car like an idiot then be prepared for it to take an occasional dump on you.  I don't think you have to baby these vehicles but you can't be dropping the hammer every time you get behind the wheel.    I probably will do two mods to it in time.  Change the exhaust and air box.   From my previous vehicles (Harleys to trucks) changing their air intake makes a big difference in how they perform.  I'm sure this GTI will be the same.,
2017,26-07-2017,3,-0.6309,5, I would buy another one!!,
2017,07-10-2016,4,0.7003,5, This is my second Touareg after driving a 2005 into the ground.  Huge improvements in interior luxury/features and acceleration.  It's about the perfect car for my needs.  Big enough to fit my family of five comfortably though probably not for long drives.  Impressive interior with very high quality parts and styling with beautiful huge oversized sunroof - looks like the Porsche Cayenne it is based on at almost half the price.  Quick steady acceleration for such a heavy car and great ride...I've been sneaking up to 80 or 85 mph accidentally a few times because it rides so smoothly.  The two small issues are 1) no CD player (that is probably me resisting change) and 2) no USB port just bluetooth.  For the CD player there is a media port in the center console that I will try to plug in a portable CD player and see if that works - I'm not ready to retire all of my CDs or take the time to burn all of them to my iPhone.  For the USB I guess I can live with the Bluetooth but you'd think they could drop a USB in the center console. Time will tell on the maintenance and reliability since I've only had it two weeks... fingers crossed.  Otherwise this is an exceptional car that looks great feels great drives great and has about every feature you'd want.  Highly recommend.,
2017,01-11-2016,4,0.9925,5, The R-line has a beautiful sporty design compared to the base S model. The 19in aluminum alloy wheels are stylish and really grip the road allowing for great tight handling; and the R-line's cabin is quiet even with the larger tires. Combined MPG is higher than EPA estimates of city/hwy 23/34 I'm currently getting about 31.5 (half hwy half city). What makes the Passat R-line stand above it's competitors is it's technology and low price. The central info-entertainment system is far superior to it's competitors including the Camry Optima Legacy and Madza 6. Also it comes in a few thousand below the base prices of several of its competitors making it an affordable yet very reliable option. As an added plus is the size of the cabin. It's huge compared to other midsize sedans. Overall very impressive for a vehicle in the low 20s.,
2017,02-11-2016,4,0.6369,5, What we paid for this model was only slightly higer than our 2001 Passart. However they cut back the warranty changed the dash lights to whiteish and it seems there are no drip edges over the doors we got a small puddle on the seat when we opened the doors in the rain. Otherwise the Tech option give you a bunch of toys! Even if some cost money like Car-net and XM radio. But the car overall is great with the tech stuff it makes the car fun and the handleing is totally German so is the quality. Everything fits perfectly! Oh they also cut out option choices you get the package of each model and that's it. If you want to cut out the Sat radio and get Park assist instead with a regular radio it's not gonna happen what's on the advertisements and the sticker is what you get. And as everywhere today there isn't much haggling on the price they have their sales and you get a little off that then they'll add in maintenance and paint protection and tir warranties and they get their full price. Then there was the SEL with lane departure and Park assist for only a couple thousand more!,
2017,02-11-2016,4,0.6908,5, This car is hungry; truly in an almost uncivilized way...to be driven. The 210 hp TSI engine growls like it just wants more road to chew.                                                          The cornering is effortless and quick and the DSG gearing leaves cars in the rear view mirror at an alarming rate. ,
2017,02-11-2016,4,0.9348,5, Simply best in its segment. Test driven many competitors but VW PASSAT definitely stands out. Excellent handling and brakes awesome road experience quality interior great infotainment system catchy design (I leased the R-Line model) and many more. Definitely recommend this car especially with current deals from Volkswagen.,
2017,09-11-2016,4,-0.6249,5, The Jetta GLI is a fairy sporty sedan. It's not the most economical of the Jetta trim levels but offers great acceleration braking and handling. The interior is nice with a good infotainment system parking assistance and blind spot monitoring. I haven't had the car long enough to comment on reliability.,
2017,10-11-2016,4,0.7579,5,Nod to Fender and VW for and even more remarkable sounding stereo then my previous 2012 Fender system. ,
2017,15-11-2016,4,0.9979,5, I had been looking for a new car for months and was thinking Audi or Lexus. I preferred German engineering over all else as I used to own a BMW 328i but decided to sell it before major repairs became a common place situation. I went to my local VW dealer and saw the R Line in Black and realized I preferred the look of this car over the new A4. Took it for a test drive and fell in love. I don't know how the specifications are so low on the engine 170 HP and 184 ft lb torque when it feels like it pulls like a much higher engine. I was extremely impressed by the package and with the incentive acquired the car for slightly over $22k. Insane value. After the past few days I am in love. It's quiet perky handles extremely well fuel efficient and beautiful to look at and sit in. I think VW really has a winner with this one. I look forward to owning this car for awhile.,
2017,18-11-2016,4,0.8832,5, I combined the Pilot insurance money with selling my Miata and now I'm set with a 2017 Jetta SE.  Jus the right size and great gas mileage.  Sanibel white with a sunroof and heat seats.  6-speed automatic gets me from point A to B in plenty of style.,
2017,25-11-2016,4,-0.471,5, I have owned many cars and none of them have been as fun to drive as the GTI.,
2017,26-11-2016,4,0.9784,5," I looked at the 2016 Passat and reviewed it so well my wife let me buy an E300 MB but I can explain. I got the 1989 GLI itch all over again so I purchased a silver 2017 GTI SE. Yep same stuff as the Passat except in a SPORT verses luxury bent platform. I didn't want another E300 but a car that excelled at the opposite end of the car spectrum. I had to have a car that was as economical good or better at hauling stuff more fun to drive and had a better stereo than my 2008 Focus SE. Slam dunk with the GTI. The E300 drives you you drive the GTI 6 speed manual (shifts like butter spreads on a warm day). I can't wait to DRIVE this car same as the 1989 GLI! Something about VW handling that is addictive. The engine is a sweet thing. At idle it simply goes away on you nothing not a quiver. But give it the gas and it talks really nice things to you shift me now. Power with the manual is electric motor linear and STRONG. The front limited slip differential drive system keeps both wheels pulling in snow wet or dry with excellent throttle modulation. The engine is a tiger or a pussycat. Drive it like the 2008 Focus and I get 38-45.5 MPG. Yep same 34 mile route each way as before with the Focus. Drive it like hard like a sports car and still get 28 MPG. The best way to explain this car is that all the pieces are seemingly of the exact same quality level. Nothing irks you to say ""wow that's seems cheap"". OK except that the rear view mirror should be auto dimming weird it isn't. The odometer goes away when you set the cruise as the set speed takes its place weird but not a problem. The instruments are clear and a German conservative white on black LCD illustration. I like it that way too. Everything ergonomically falls right into your hands. I will also say that the interior of the SE NEEDS those Clark Cloth plaid seats or something other than red stitching and a few red lighting accents big time. I am not a fan of black interiors but it is a good black interior. Still give us a two-tone option PLEASE. Oh the seats are superlative for my 155 LBS frame. BIG guys may want to try before you buy. I needed the stereo (OK wanted) and a few other bits I know would make long term ownership nice (ya I paid cash for it).  This is a sports car so the ride is heavenly responsive to the road without being harsh. If you think it rides harshly this isn't your car or any other sport type car. For a sports car it is sublime. Not only does it go really well with near no lag in the turbo (I have the manual so I can drive around it without thinking) or torque steer (the 1989 GLI had PLENTY of that) but it STOPS like NOW with the R series brakes. The green house is WONDERFUL old school lower belt line like the Passat...so you can SEE yet it has five star safety ratings. Bi-Xenon lights are very good not the LED's on the E300 though but way over average. The entertainment is just like my Passat review. It is fast and easy to use with the jump buttons on the side and 100% intuitive touch from there. I've never felt it to be slow or unresponsive. I use a 128GB SD card with WAV file music and the USB for the phone and carplay apps and navigation.  I'm smitten with the overall assembly of this car. OK now the negatives. This is maybe the third EA888 engine iteration. Fixed are the cam chain tensioner issues. Left are likely the longer term carbon on the intake valves common to DI injection engines (no fuel across the intakes to clean them anymore) so a 80000 mile cleaning is in the cards. Not a deal breaker as it is cheaper(~$800.00) to do than a rubber belt cam chain maintenance interval. The PCV valve can fail (this is the latest version that is again supposed to work) and pressurize the crankcase (rear crank seal goes) or pulls a vacuum (oil is pulled through the intake). Turbo engines can be hell on the PCV valve with the boost pressure. But this is a $200.00 part and an easy hour in the garage to fix at 50000 miles. Fix it like an airplane BEFORE it fails. So I'll replace the PCV valve every 50000 and not ever know the original one would have lasted the life of the car. Pity me but it is cheap insurance. Otherwise this engine is to die for. This is a poor excuse for a mid life crisis car it is way too affordable way too practical way too sublimely sexy in appearance and yet still way too much fun. Count me in. The GTI is still the best I drove the rest.",
2017,27-11-2016,4,0.6369,5, I recently leased a 2017 Passat R-Line and I have to say I am surprised by how good it is.  I'm pretty OCD and normally take a long time and make careful decisions.  I cross-shopped it with other mid-size sedans mainly the Honda Accord Toyota Camry Kia Optima Hyundai Sonata Chevrolet Malibu and Ford Fusion.  Basically I rented or test drove all the main mid-sizers except the Subaru Legacy.  In terms of handling the Passat is middling.  It is a bit bouncy and feels just a bit floaty at high speeds (over 80 mph which is normal speed on SoCal freeways when not congested).  Of all of them the best driving were the Mazda 6 Ford Fusion and Honda Accord followed by the Malibu Optima and Passat with the Sonata bringing up the rear.  In terms of comfort however by far the most comfortable was the Passat both for the front seats and especially the crazy large backseats.  It also feels very airy and the sight lines are very good (except to the direct rear where high back headrests intrude a little).  The little 1.8 liter turbo engine is a champ.  It felt at least as powerful as the base engines in the other mid-sizers and more powerful than some.  Yeah its 170 horsepower doesn't sound very impressive but its 184 lb ft of torque is always there and gives really good oomph.  I will check mpg when I've had it for longer.  In terms of technology and infotainment I would say the Passat ranks pretty well but is not the best.  The R-Line has the key safety features I was looking for:  Wide angle rear camera rear cross-traffic alert blind spot monitor and forward collision alert with emergency braking.  The one feature it is missing which I wanted was adaptive cruise control - I would have needed to go up to the SE With Technology for that (I think Edmunds lists it in the normal SE which seems to be a rare error by Edmunds).  One possible safety issue:  The headlights aren't the best.  I have the halogens - the LED headlights are supposed to be a bit better but mine doesn't have them.  I can see fine with the halogens but they aren't very bright and some people might wish for more brightness.  In terms of looks I would say the Passat is attractive from all angles especially the back and side although I think looks are really a matter of personal taste.  Trunk space is very good - 15.9 cubic feet and the space is very functional plus the rear seats fold down 60/40.  The main reason I chose the Passat was that looked at as a whole package I felt better about it than any of the others.  It just feels extremely easy to live with and also feels like a premium car but at a lower price than others on this list.  There is nothing it doesn't do well and some things it does great (did I mention the huge open airy comfortable cabin?  Let me mention it again).  Plus the dealership (Mossy VW in Escondido CA) was more willing to work with me than other dealers.  So I drove off with what I felt was the best car of the bunch at the lowest price of the bunch what's not to like?  It's too new to give any reliability impressions - I might do that after I've had more time with the car.,
2017,29-11-2016,4,0.9863,5, I really enjoy driving this car very precise. Not the flashiest car in the segment but to me it is about function and feel not fashion.,
2017,30-11-2016,4,0.2247,5, I have owned a number of GTIs but have to say this is probably the best one ever. The sport is a stand alone model that includes the performance pack Nogaro alloys (Only on Sport model) bi-xenon/LED lighting keyless entry/ignition over the base S model. Plus Apple play is a great feature negating the need for navigation. For me and I am sure other enthusiasts agree that this is the perfect model - why? The new MQB platform GTI is a an incredibly well-developed car that drives and handles superbly. The Sport has all the essentials needed without the superfluous toys added in the SE and Autobahn models - this is the enthusiasts GTI. The addition of the Performance packs adds some extra horsepower but the real bonus of the package is the mechanical limited slip differential which takes cornering on a front-drive car to a new level and the stopping power of the R brake package. The beauty of the GTI has always been the fact that it is such a versatile and well-behaved car when you want it to be but when you want to push it to it limits it is in an even happier mode. I love the fact that this car is so capable in so many areas - it may well be the perfect car!,
2017,02-12-2016,4,0.9703,5,"Things I miss from my 2009 no locking glove box no AC outlet in the back (built in inverter).  The interior is ""cheaper"" but the features like Apple Car Play Backup Camera and Heated Seats are very nice.  39MPG on highway trip.",
2017,07-12-2016,4,0,5, I have owned many makes and models this is one of the best buys out there.,
2017,08-12-2016,4,-0.8727,5, I was in the auto business for 30 years.As far as I am concerned if you can find a nicer overall new car buy it quickly.This auto is the se with the tech pkg. It is the nicest riding and handling auto I have driven in my 30 years in the business.Ithas great interior room and a giant trunk.The seats have piping on that make the interior look much more expensive then it is.It feels rock solid and almost gets hybrid fuel economy .The dealer has drawings for dinners and details. I get compliments on the looks where ever I go and it!s made in America.,
2018,29-05-2017,2,0.9659,5," My wife and I had been looking for a new SUV for the last few months.  I'm a pretty big guy at 6'2"" and about 245lbs so spaciousness is a big concern for me.  After driving the pathfinder highlander 4 runner and pilot nothing compared to the space I have in the Atlas.   It's a very comfortable ride and has great features that I've never had in a car before.  The lane assist park assist and ACC work awesome but take a bit of getting used to.   The sound system sounds great even without the top of the line Fender system.  In addition the apple car play interface works great!   My only concern with it is that it doesn't seem to let you search for specific sounds in iTunes unless you have it in a playlist.  I may be wrong on this as I've just began to play with it.   All in all we have been very happy with the car so far.   Time will see how well it's reliability holds up but with VWs 72000 mile warranty on this car we figured it was well worth a try.",
2018,05-06-2017,2,0.9688,5, I just purchased my Atlas about two weeks ago. I love the size of the vehicle and for its size it handles nicely. If I put it in sport mode acceleration is lively and adequate. In normal mode acceleration is fine. The technology for the adaptive cruise control and lane keeping is amazing and although it took me a few weeks to figure everything out it never ceases to amaze. The parking assist features work nicely as well. I use it for commuting in Houston and hauling the family around on weekends. Can't wait to take it on a long road trip. I would highly recommend this vehicle.,
2018,17-06-2017,2,0.7964,2, Wtf this vehicles technology is junk. How can they possible consider it a technology edition when doesn't even come with a  garage door opener. I am a andriod user and expect the technology to blend seamlessly however this is not the case.  I am still waiting for manufactures to give up on their proprietary software and use opensource so the professionals can give the people exactly what they want. What I want is a display that mirrors my phone exactly is that too much to ask. I have this in my 2006 toyota solara it can be done. This is my first day owning this vehicle that makes my KIA Optima look like a Lexus. The interior is barebones sure it has leather and holds 8 people but I think I would have enjoyed a Buick Enclave more. Now I have 3 yrs of lease on a genaric POS. I had high hopes and now believe I made a huge mistake.,
2018,19-06-2017,2,0.9865,4, First I love this car it's comfort style and maneuverability.  It fits my kids and I perfectly and we have really enjoyed it.  I also have nothing but great things to say about everyone we have come in contact with at VW.  They all have been very helpful.  I am however extremely disappointed in the fact that our car has been in the service department twice already.  The first time was for loose bolts on the sway bar which caused extreme front in knocking/grinding sounds and rough handling.  The second time was for a check engine light that came on.  The diagnostic report stated that it had something to do with an air leak to the engine.  Currently it is at the dealership for this and I don't have more information yet.  I was hesitant to write this review as I generally don't like to comment with negative feedback but thought it would be worthwhile if it helps someone else in making their decision when purchasing a car.  My dad purchased this car for us with the hopes that my kids and I would be driving something reliable and safe and unfortunately so far that has not proved to be true.  I'm very bummed out about our purchase for this reason.,
2018,22-06-2017,2,0.9493,3, The car is intentionally stripped down in the most offensive fashion. E.g. take heating/AC:  ,
2018,23-06-2017,2,-0.2167,5, This is a huge SUV. It seats 7 people comfortably with some space left over for your stuff. Technology is awesome ACC lane keeping assist blind spot monitoring auto headlights auto windshield wipers all work flawlessly. It is the best value for the money out there in the mid-size SUV market right now (June/2017). Since it is a new project safety ratings should be above average for the class too when IIHS ratings come out.,
,,,0.8287,,,
